epoch,time,train/loss_bbox,train/loss_ce,train/loss_contrastive,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
366,2372.14,0.0489976,0.065425,0.00112413,0.194813,0.974082,0.709101,0.974082,0.8935,0.0499317,0.054034,0.233139,1e-05,1e-06
367,2376.23,0.0428636,0.0653734,0.00113137,0.18111,0.975282,0.691801,0.975282,0.8915,0.0506796,0.0563508,0.23686,1e-05,1e-06
368,2380.46,0.0603357,0.0759245,0.00151924,0.224815,0.975282,0.710966,0.975282,0.890375,0.0499629,0.0479929,0.239126,1e-05,1e-06
369,2384.6,0.0395491,0.0612644,0.0011088,0.164501,0.972972,0.731581,0.972972,0.894375,0.0488167,0.0428411,0.2288,1e-05,1e-06
370,2388.85,0.0450474,0.0647966,0.00116077,0.182268,0.969394,0.741226,0.969394,0.898375,0.0492564,0.0393131,0.224009,1e-05,1e-06
371,2392.96,0.0476811,0.0614461,0.000944734,0.199294,0.969394,0.740178,0.969394,0.8975,0.0481449,0.0414103,0.214764,1e-05,1e-06
372,2397.06,0.0406066,0.0659481,0.00106183,0.166595,0.96784,0.72639,0.96784,0.8995,0.0466164,0.0430678,0.213069,1e-05,1e-06
373,2423.54,0.0439701,0.0637923,0.00101442,0.165263,0.969394,0.742252,0.969394,0.904625,0.0457695,0.0422304,0.210271,1e-05,1e-06
374,2427.73,0.0414507,0.0614598,0.00114531,0.169725,0.970156,0.740416,0.970156,0.9015,0.0450652,0.0442932,0.205386,1e-05,1e-06
375,2432.03,0.0447458,0.0534377,0.00110021,0.207483,0.970974,0.733812,0.970974,0.900375,0.045462,0.0459629,0.204181,1e-05,1e-06
376,2436.12,0.0393719,0.0629055,0.00109135,0.164051,0.970156,0.724669,0.970156,0.9015,0.0459595,0.0449988,0.208247,1e-05,1e-06
377,2440.25,0.037261,0.0589375,0.000910494,0.174827,0.973285,0.72958,0.973285,0.8995,0.0455985,0.0476868,0.200029,1e-05,1e-06
378,2444.35,0.0464696,0.0568871,0.00135321,0.173512,0.973285,0.742553,0.973285,0.906875,0.0487606,0.0364629,0.215002,1e-05,1e-06
379,2448.4,0.040754,0.0546289,0.000944099,0.166755,0.973285,0.763334,0.973285,0.892625,0.0489498,0.0359474,0.206983,1e-05,1e-06
380,2452.7,0.0425378,0.0549384,0.00128014,0.174726,0.973285,0.77145,0.973285,0.902875,0.0466133,0.0399734,0.196461,1e-05,1e-06
381,2481.89,0.0712061,0.0721679,0.00169231,0.239614,0.973285,0.767495,0.973285,0.90575,0.0463532,0.0405729,0.203807,1e-05,1e-06
382,2486.32,0.040667,0.0647077,0.00145163,0.16475,0.973285,0.762794,0.973285,0.900875,0.0471314,0.0396898,0.208657,1e-05,1e-06
383,2490.54,0.0460965,0.0642729,0.00110185,0.187661,0.974917,0.757339,0.974917,0.892625,0.0476501,0.0354429,0.211594,1e-05,1e-06
384,2494.81,0.0445995,0.0588453,0.00141657,0.190929,0.974917,0.764388,0.974917,0.894625,0.0485585,0.0352552,0.211519,1e-05,1e-06
385,2499.06,0.0487593,0.0628617,0.00199018,0.189775,0.974917,0.755252,0.974917,0.904,0.0514569,0.0340363,0.222116,1e-05,1e-06
386,2503.39,0.0406268,0.0571425,0.00120874,0.177391,0.974917,0.749034,0.974917,0.903125,0.0529615,0.0353035,0.23425,1e-05,1e-06
387,2507.5,0.0414829,0.0714135,0.00133417,0.178113,0.974917,0.74752,0.974917,0.894875,0.0510894,0.0390221,0.221232,1e-05,1e-06
388,2511.74,0.0428049,0.0580829,0.00101941,0.181972,0.974917,0.759435,0.974917,0.904,0.049377,0.0341972,0.215543,1e-05,1e-06
389,2516.1,0.0472616,0.0620657,0.00210036,0.172735,0.975908,0.761655,0.975908,0.906875,0.0477152,0.0339652,0.207917,1e-05,1e-06
390,2541.88,0.0392342,0.0505328,0.00094043,0.172389,0.975908,0.765367,0.975908,0.906875,0.0471145,0.0337026,0.203663,1e-05,1e-06
391,2546.02,0.0486466,0.0547151,0.00125354,0.192901,0.975908,0.772212,0.975908,0.90175,0.0474555,0.0312002,0.208198,1e-05,1e-06
392,2550.09,0.0393624,0.0530832,0.00133474,0.175107,0.975908,0.770081,0.975908,0.906875,0.048556,0.0331569,0.211248,1e-05,1e-06
393,2554.3,0.0446242,0.0525538,0.000993108,0.179442,0.974917,0.752607,0.974917,0.898875,0.0505701,0.0323218,0.225416,1e-05,1e-06
394,2558.35,0.0480497,0.0488662,0.0011346,0.208218,0.974917,0.740071,0.974917,0.89375,0.050856,0.0319646,0.235003,1e-05,1e-06
395,2562.56,0.0437367,0.0527591,0.000998371,0.182506,0.974917,0.739604,0.974917,0.894875,0.0504461,0.0318046,0.231766,1e-05,1e-06
396,2566.6,0.0410279,0.0545827,0.00140421,0.172141,0.973285,0.753363,0.973285,0.89375,0.0499235,0.0326947,0.218453,1e-05,1e-06
397,2570.94,0.0418277,0.048394,0.00101559,0.182167,0.973285,0.755855,0.973285,0.905125,0.0496306,0.0369868,0.209381,1e-05,1e-06
398,2575.1,0.041608,0.0504825,0.00110342,0.179616,0.973285,0.743488,0.973285,0.909375,0.0510261,0.0352228,0.220976,1e-05,1e-06
399,2603.57,0.0392594,0.0523701,0.000951146,0.172711,0.974917,0.747741,0.974917,0.90625,0.0523531,0.0305023,0.231081,1e-05,1e-06
400,2607.85,0.0607855,0.0571374,0.00143204,0.231211,0.974917,0.762878,0.974917,0.898,0.0504303,0.0293353,0.216175,1e-06,1e-07
