version,mode,dataset_ratio,npp_lambda_2d,npp_lambda_1d,bbox_mask_weight,diff_alpha,diff_beta,npp_fpn_sources,data_yaml,project_dir,run_name,fitness,mAP50,mAP50-95,precision,recall,status,save_dir
v11,npp_only,25,0.02,0.06,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.02_l1d0.06_mask0.2_fpn16_19_22,0.44086,0.8073,0.44086,0.80059,0.8129,success,runs/detect_25/train_npp_l2d0.02_l1d0.06_mask0.2_fpn16_19_22
v11,npp_only,10,0.02,0.06,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.02_l1d0.06_mask0.2_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.02_l1d0.06_mask0.2_fpn16_19_22
v11,npp_only,25,0.02,0.06,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.02_l1d0.06_mask0.3_fpn16_19_22,0.38427,0.69199,0.38427,0.58393,0.64268,success,runs/detect_25/train_npp_l2d0.02_l1d0.06_mask0.3_fpn16_19_22
v11,npp_only,10,0.02,0.06,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.02_l1d0.06_mask0.3_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.02_l1d0.06_mask0.3_fpn16_19_22
v11,npp_only,25,0.02,0.08,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.02_l1d0.08_mask0.1_fpn16_19_22,0.359,0.64627,0.359,0.6069,0.72256,success,runs/detect_25/train_npp_l2d0.02_l1d0.08_mask0.1_fpn16_19_22
v11,npp_only,10,0.02,0.08,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.02_l1d0.08_mask0.1_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.02_l1d0.08_mask0.1_fpn16_19_22
v11,npp_only,25,0.02,0.08,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.02_l1d0.08_mask0.2_fpn16_19_22,0.30321,0.63846,0.30321,0.52248,0.7054,success,runs/detect_25/train_npp_l2d0.02_l1d0.08_mask0.2_fpn16_19_22
v11,npp_only,10,0.02,0.08,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.02_l1d0.08_mask0.2_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.02_l1d0.08_mask0.2_fpn16_19_22
v11,npp_only,25,0.02,0.08,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.02_l1d0.08_mask0.3_fpn16_19_22,0.37174,0.70631,0.37174,0.76443,0.56358,success,runs/detect_25/train_npp_l2d0.02_l1d0.08_mask0.3_fpn16_19_22
v11,npp_only,10,0.02,0.08,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.02_l1d0.08_mask0.3_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.02_l1d0.08_mask0.3_fpn16_19_22
v11,npp_only,25,0.04,0.0,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.04_l1d0.0_mask0.1_fpn16_19_22,0.32224,0.67601,0.32224,0.59524,0.65369,success,runs/detect_25/train_npp_l2d0.04_l1d0.0_mask0.1_fpn16_19_22
v11,npp_only,10,0.04,0.0,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.04_l1d0.0_mask0.1_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.04_l1d0.0_mask0.1_fpn16_19_22
v11,npp_only,25,0.04,0.0,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.04_l1d0.0_mask0.2_fpn16_19_22,0.27762,0.64222,0.27762,0.61706,0.61106,success,runs/detect_25/train_npp_l2d0.04_l1d0.0_mask0.2_fpn16_19_22
v11,npp_only,10,0.04,0.0,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.04_l1d0.0_mask0.2_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.04_l1d0.0_mask0.2_fpn16_19_22
v11,npp_only,25,0.04,0.0,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.04_l1d0.0_mask0.3_fpn16_19_22,0.41875,0.74775,0.41875,0.63591,0.75472,success,runs/detect_25/train_npp_l2d0.04_l1d0.0_mask0.3_fpn16_19_22
v11,npp_only,10,0.04,0.0,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.04_l1d0.0_mask0.3_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.04_l1d0.0_mask0.3_fpn16_19_22
v11,npp_only,25,0.04,0.02,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.04_l1d0.02_mask0.1_fpn16_19_22,0.43829,0.81118,0.43829,0.71988,0.80766,success,runs/detect_25/train_npp_l2d0.04_l1d0.02_mask0.1_fpn16_19_22
v11,npp_only,10,0.04,0.02,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.04_l1d0.02_mask0.1_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.04_l1d0.02_mask0.1_fpn16_19_22
v11,npp_only,25,0.04,0.02,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.04_l1d0.02_mask0.2_fpn16_19_22,0.39433,0.79174,0.39433,0.7856,0.73606,success,runs/detect_25/train_npp_l2d0.04_l1d0.02_mask0.2_fpn16_19_22
v11,npp_only,10,0.04,0.02,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.04_l1d0.02_mask0.2_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.04_l1d0.02_mask0.2_fpn16_19_22
v11,npp_only,25,0.04,0.02,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.04_l1d0.02_mask0.3_fpn16_19_22,0.41223,0.79159,0.41223,0.77299,0.69573,success,runs/detect_25/train_npp_l2d0.04_l1d0.02_mask0.3_fpn16_19_22
v11,npp_only,10,0.04,0.02,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.04_l1d0.02_mask0.3_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.04_l1d0.02_mask0.3_fpn16_19_22
v11,npp_only,25,0.04,0.04,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.04_l1d0.04_mask0.1_fpn16_19_22,0.42,0.85591,0.42,0.81518,0.85049,success,runs/detect_25/train_npp_l2d0.04_l1d0.04_mask0.1_fpn16_19_22
v11,npp_only,10,0.04,0.04,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.04_l1d0.04_mask0.1_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.04_l1d0.04_mask0.1_fpn16_19_22
v11,npp_only,25,0.04,0.04,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.04_l1d0.04_mask0.2_fpn16_19_22,0.46373,0.82247,0.46373,0.80422,0.83766,success,runs/detect_25/train_npp_l2d0.04_l1d0.04_mask0.2_fpn16_19_22
v11,npp_only,10,0.04,0.04,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.04_l1d0.04_mask0.2_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.04_l1d0.04_mask0.2_fpn16_19_22
v11,npp_only,25,0.04,0.04,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.04_l1d0.04_mask0.3_fpn16_19_22,0.48012,0.8749,0.48012,0.74564,0.89237,success,runs/detect_25/train_npp_l2d0.04_l1d0.04_mask0.3_fpn16_19_22
v11,npp_only,10,0.04,0.04,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.04_l1d0.04_mask0.3_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.04_l1d0.04_mask0.3_fpn16_19_22
v11,npp_only,25,0.04,0.06,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.04_l1d0.06_mask0.1_fpn16_19_22,0.38886,0.76101,0.38886,0.68139,0.65242,success,runs/detect_25/train_npp_l2d0.04_l1d0.06_mask0.1_fpn16_19_22
v11,npp_only,10,0.04,0.06,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.04_l1d0.06_mask0.1_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.04_l1d0.06_mask0.1_fpn16_19_22
v11,npp_only,25,0.04,0.06,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.04_l1d0.06_mask0.2_fpn16_19_22,0.17698,0.41303,0.17698,0.4718,0.39365,success,runs/detect_25/train_npp_l2d0.04_l1d0.06_mask0.2_fpn16_19_22
v11,npp_only,10,0.04,0.06,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.04_l1d0.06_mask0.2_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.04_l1d0.06_mask0.2_fpn16_19_22
v11,npp_only,25,0.04,0.06,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.04_l1d0.06_mask0.3_fpn16_19_22,0.39408,0.79841,0.39408,0.83539,0.70369,success,runs/detect_25/train_npp_l2d0.04_l1d0.06_mask0.3_fpn16_19_22
v11,npp_only,10,0.04,0.06,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.04_l1d0.06_mask0.3_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.04_l1d0.06_mask0.3_fpn16_19_22
v11,npp_only,25,0.04,0.08,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.04_l1d0.08_mask0.1_fpn16_19_22,0.36493,0.74521,0.36493,0.64909,0.77358,success,runs/detect_25/train_npp_l2d0.04_l1d0.08_mask0.1_fpn16_19_22
v11,npp_only,10,0.04,0.08,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.04_l1d0.08_mask0.1_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.04_l1d0.08_mask0.1_fpn16_19_22
v11,npp_only,25,0.04,0.08,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.04_l1d0.08_mask0.2_fpn16_19_22,0.37377,0.71571,0.37377,0.471,0.72642,success,runs/detect_25/train_npp_l2d0.04_l1d0.08_mask0.2_fpn16_19_22
v11,npp_only,10,0.04,0.08,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.04_l1d0.08_mask0.2_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.04_l1d0.08_mask0.2_fpn16_19_22
v11,npp_only,25,0.04,0.08,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.04_l1d0.08_mask0.3_fpn16_19_22,0.42845,0.74761,0.42845,0.52891,0.72073,success,runs/detect_25/train_npp_l2d0.04_l1d0.08_mask0.3_fpn16_19_22
v11,npp_only,10,0.04,0.08,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.04_l1d0.08_mask0.3_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.04_l1d0.08_mask0.3_fpn16_19_22
v11,npp_only,25,0.06,0.0,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.06_l1d0.0_mask0.1_fpn16_19_22,0.4769,0.82256,0.4769,0.66952,0.83208,success,runs/detect_25/train_npp_l2d0.06_l1d0.0_mask0.1_fpn16_19_22
v11,npp_only,10,0.06,0.0,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.06_l1d0.0_mask0.1_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.06_l1d0.0_mask0.1_fpn16_19_22
v11,npp_only,25,0.06,0.0,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.06_l1d0.0_mask0.2_fpn16_19_22,0.37588,0.73483,0.37588,0.63716,0.78859,success,runs/detect_25/train_npp_l2d0.06_l1d0.0_mask0.2_fpn16_19_22
v11,npp_only,10,0.06,0.0,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.06_l1d0.0_mask0.2_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.06_l1d0.0_mask0.2_fpn16_19_22
v11,npp_only,25,0.06,0.0,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.06_l1d0.0_mask0.3_fpn16_19_22,0.43825,0.76485,0.43825,0.73637,0.83392,success,runs/detect_25/train_npp_l2d0.06_l1d0.0_mask0.3_fpn16_19_22
v11,npp_only,10,0.06,0.0,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.06_l1d0.0_mask0.3_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.06_l1d0.0_mask0.3_fpn16_19_22
v11,npp_only,25,0.06,0.02,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.06_l1d0.02_mask0.1_fpn16_19_22,0.21364,0.50998,0.21364,0.56891,0.49185,success,runs/detect_25/train_npp_l2d0.06_l1d0.02_mask0.1_fpn16_19_22
v11,npp_only,10,0.06,0.02,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.06_l1d0.02_mask0.1_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.06_l1d0.02_mask0.1_fpn16_19_22
v11,npp_only,25,0.06,0.02,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.06_l1d0.02_mask0.2_fpn16_19_22,0.42556,0.76229,0.42556,0.64355,0.71312,success,runs/detect_25/train_npp_l2d0.06_l1d0.02_mask0.2_fpn16_19_22
v11,npp_only,10,0.06,0.02,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.06_l1d0.02_mask0.2_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.06_l1d0.02_mask0.2_fpn16_19_22
v11,npp_only,25,0.06,0.02,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.06_l1d0.02_mask0.3_fpn16_19_22,0.34792,0.68504,0.34792,0.65215,0.6045,success,runs/detect_25/train_npp_l2d0.06_l1d0.02_mask0.3_fpn16_19_22
v11,npp_only,10,0.06,0.02,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.06_l1d0.02_mask0.3_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.06_l1d0.02_mask0.3_fpn16_19_22
v11,npp_only,25,0.06,0.04,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.06_l1d0.04_mask0.1_fpn16_19_22,0.40415,0.74497,0.40415,0.61302,0.77542,success,runs/detect_25/train_npp_l2d0.06_l1d0.04_mask0.1_fpn16_19_22
v11,npp_only,10,0.06,0.04,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.06_l1d0.04_mask0.1_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.06_l1d0.04_mask0.1_fpn16_19_22
v11,npp_only,25,0.06,0.04,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.06_l1d0.04_mask0.2_fpn16_19_22,0.33377,0.68327,0.33377,0.62203,0.59014,success,runs/detect_25/train_npp_l2d0.06_l1d0.04_mask0.2_fpn16_19_22
v11,npp_only,10,0.06,0.04,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.06_l1d0.04_mask0.2_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.06_l1d0.04_mask0.2_fpn16_19_22
v11,npp_only,25,0.06,0.04,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.06_l1d0.04_mask0.3_fpn16_19_22,0.4205,0.79154,0.4205,0.73487,0.78394,success,runs/detect_25/train_npp_l2d0.06_l1d0.04_mask0.3_fpn16_19_22
v11,npp_only,10,0.06,0.04,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.06_l1d0.04_mask0.3_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.06_l1d0.04_mask0.3_fpn16_19_22
v11,npp_only,25,0.06,0.06,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.06_l1d0.06_mask0.1_fpn16_19_22,0.24703,0.62324,0.24703,0.61264,0.65823,success,runs/detect_25/train_npp_l2d0.06_l1d0.06_mask0.1_fpn16_19_22
v11,npp_only,10,0.06,0.06,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.06_l1d0.06_mask0.1_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.06_l1d0.06_mask0.1_fpn16_19_22
v11,npp_only,25,0.06,0.06,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.06_l1d0.06_mask0.2_fpn16_19_22,0.23955,0.63806,0.23955,0.52413,0.70755,success,runs/detect_25/train_npp_l2d0.06_l1d0.06_mask0.2_fpn16_19_22
v11,npp_only,10,0.06,0.06,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.06_l1d0.06_mask0.2_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.06_l1d0.06_mask0.2_fpn16_19_22
v11,npp_only,25,0.06,0.06,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.06_l1d0.06_mask0.3_fpn16_19_22,0.41388,0.81639,0.41388,0.75501,0.83692,success,runs/detect_25/train_npp_l2d0.06_l1d0.06_mask0.3_fpn16_19_22
v11,npp_only,10,0.06,0.06,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.06_l1d0.06_mask0.3_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.06_l1d0.06_mask0.3_fpn16_19_22
v11,npp_only,25,0.06,0.08,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.06_l1d0.08_mask0.1_fpn16_19_22,0.42692,0.79792,0.42692,0.69698,0.79245,success,runs/detect_25/train_npp_l2d0.06_l1d0.08_mask0.1_fpn16_19_22
v11,npp_only,10,0.06,0.08,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.06_l1d0.08_mask0.1_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.06_l1d0.08_mask0.1_fpn16_19_22
v11,npp_only,25,0.06,0.08,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.06_l1d0.08_mask0.2_fpn16_19_22,0.39781,0.7456,0.39781,0.62616,0.79245,success,runs/detect_25/train_npp_l2d0.06_l1d0.08_mask0.2_fpn16_19_22
v11,npp_only,10,0.06,0.08,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.06_l1d0.08_mask0.2_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.06_l1d0.08_mask0.2_fpn16_19_22
v11,npp_only,25,0.06,0.08,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.06_l1d0.08_mask0.3_fpn16_19_22,0.09927,0.29039,0.09927,0.39366,0.32376,success,runs/detect_25/train_npp_l2d0.06_l1d0.08_mask0.3_fpn16_19_22
v11,npp_only,10,0.06,0.08,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.06_l1d0.08_mask0.3_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.06_l1d0.08_mask0.3_fpn16_19_22
v11,npp_only,25,0.08,0.0,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.0_mask0.1_fpn16_19_22,0.4204,0.81194,0.4204,0.7635,0.8271,success,runs/detect_25/train_npp_l2d0.08_l1d0.0_mask0.1_fpn16_19_22
v11,npp_only,10,0.08,0.0,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.0_mask0.1_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.08_l1d0.0_mask0.1_fpn16_19_22
v11,npp_only,25,0.08,0.0,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.0_mask0.2_fpn16_19_22,0.28765,0.69862,0.28765,0.5797,0.73199,success,runs/detect_25/train_npp_l2d0.08_l1d0.0_mask0.2_fpn16_19_22
v11,npp_only,10,0.08,0.0,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.0_mask0.2_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.08_l1d0.0_mask0.2_fpn16_19_22
v11,npp_only,25,0.08,0.0,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.0_mask0.3_fpn16_19_22,0.35782,0.72925,0.35782,0.67201,0.82247,success,runs/detect_25/train_npp_l2d0.08_l1d0.0_mask0.3_fpn16_19_22
v11,npp_only,10,0.08,0.0,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.0_mask0.3_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.08_l1d0.0_mask0.3_fpn16_19_22
v11,npp_only,25,0.08,0.02,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.02_mask0.1_fpn16_19_22,0.40222,0.74361,0.40222,0.555,0.75292,success,runs/detect_25/train_npp_l2d0.08_l1d0.02_mask0.1_fpn16_19_22
v11,npp_only,10,0.08,0.02,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.02_mask0.1_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.08_l1d0.02_mask0.1_fpn16_19_22
v11,npp_only,25,0.08,0.02,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.02_mask0.2_fpn16_19_22,0.37877,0.7471,0.37877,0.63803,0.76201,success,runs/detect_25/train_npp_l2d0.08_l1d0.02_mask0.2_fpn16_19_22
v11,npp_only,10,0.08,0.02,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.02_mask0.2_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.08_l1d0.02_mask0.2_fpn16_19_22
v11,npp_only,25,0.08,0.02,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.02_mask0.3_fpn16_19_22,0.38812,0.78926,0.38812,0.67594,0.80257,success,runs/detect_25/train_npp_l2d0.08_l1d0.02_mask0.3_fpn16_19_22
v11,npp_only,10,0.08,0.02,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.02_mask0.3_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.08_l1d0.02_mask0.3_fpn16_19_22
v11,npp_only,25,0.08,0.04,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.04_mask0.1_fpn16_19_22,0.42852,0.80343,0.42852,0.73589,0.83962,success,runs/detect_25/train_npp_l2d0.08_l1d0.04_mask0.1_fpn16_19_22
v11,npp_only,10,0.08,0.04,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.04_mask0.1_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.08_l1d0.04_mask0.1_fpn16_19_22
v11,npp_only,25,0.08,0.04,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.04_mask0.2_fpn16_19_22,0.42062,0.77903,0.42062,0.67079,0.80189,success,runs/detect_25/train_npp_l2d0.08_l1d0.04_mask0.2_fpn16_19_22
v11,npp_only,10,0.08,0.04,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.04_mask0.2_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.08_l1d0.04_mask0.2_fpn16_19_22
v11,npp_only,25,0.08,0.04,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.04_mask0.3_fpn16_19_22,0.50164,0.85874,0.50164,0.80834,0.81681,success,runs/detect_25/train_npp_l2d0.08_l1d0.04_mask0.3_fpn16_19_22
v11,npp_only,10,0.08,0.04,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.04_mask0.3_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.08_l1d0.04_mask0.3_fpn16_19_22
v11,npp_only,25,0.08,0.06,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.06_mask0.1_fpn16_19_22,0.42885,0.78192,0.42885,0.66509,0.85849,success,runs/detect_25/train_npp_l2d0.08_l1d0.06_mask0.1_fpn16_19_22
v11,npp_only,10,0.08,0.06,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.06_mask0.1_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.08_l1d0.06_mask0.1_fpn16_19_22
