source,epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
_2d2_1d6_nm20_a50_b200,3,103.392,0.116434,0.266117,0.00294551,0.000467238,0.400687,0.0341954,0.0156868,0.0634146,0.173333,0.117062,0.262248,0.377397,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,4,138.042,0.0921412,0.257221,0.00369193,0.000566011,0.345649,0.0699823,0.0373831,0.120567,0.226667,0.104942,0.235842,0.360684,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,5,174.302,0.0921287,0.247283,0.00395976,0.000608437,0.339468,0.0890847,0.035159,0.5,0.0666667,0.115623,0.253709,0.394721,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,6,207.014,0.0925466,0.244684,0.00356738,0.000556574,0.332123,0.0952182,0.0501211,0.132812,0.226667,0.113582,0.244088,0.400832,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,7,242.56,0.0791344,0.242433,0.00306987,0.000493609,0.311013,0.122366,0.0685842,0.342105,0.173333,0.108037,0.238252,0.361483,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,8,276.442,0.0948661,0.23717,0.00265213,0.000447598,0.332413,0.0908657,0.0519364,0.230769,0.16,0.0944756,0.235423,0.355197,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,9,308.9,0.0823867,0.238949,0.00257899,0.000439606,0.312499,0.0510377,0.0237083,0.114943,0.133333,0.104413,0.252795,0.412616,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,10,341.428,0.0779916,0.229765,0.00277365,0.000458369,0.299641,0.0921865,0.0501485,0.155556,0.186667,0.0866298,0.221659,0.331746,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,11,375.289,0.0859226,0.221905,0.00259687,0.000436792,0.321048,0.0956781,0.056145,0.160714,0.12,0.097097,0.239493,0.383623,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,12,407.369,0.0820054,0.229907,0.00217838,0.000394325,0.305262,0.0691522,0.0369577,0.194444,0.0933333,0.107328,0.241849,0.378775,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,13,441.896,0.0820483,0.228786,0.00185649,0.00036114,0.303411,0.0994752,0.0556234,0.117647,0.293333,0.0908294,0.224191,0.309386,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,14,475.62,0.0875098,0.21593,0.00183574,0.000362029,0.315566,0.15503,0.0817926,0.231884,0.213333,0.0891323,0.217858,0.373703,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,15,511.372,0.0883121,0.216069,0.00158325,0.000334139,0.313299,0.127479,0.0742424,0.296296,0.213333,0.0911843,0.211337,0.343165,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,16,545.158,0.0790381,0.208033,0.00145742,0.000326511,0.304884,0.131204,0.0609142,0.142857,0.28,0.0893582,0.224116,0.34507,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,17,578.923,0.0790477,0.204898,0.00140761,0.000331042,0.29875,0.136095,0.0835759,0.236111,0.226667,0.0690131,0.197391,0.300027,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,18,613.794,0.0765736,0.201507,0.00123943,0.00030693,0.283179,0.189869,0.109145,0.333333,0.266667,0.0839158,0.194138,0.32464,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,19,648.438,0.0804248,0.188328,0.00114206,0.000295318,0.295548,0.324678,0.165128,0.617647,0.28,0.106633,0.166683,0.383884,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,20,683.655,0.0987326,0.178331,0.00118318,0.000304681,0.358202,0.2629,0.155747,0.487179,0.253333,0.0950995,0.170501,0.325139,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,21,716.472,0.0967167,0.177926,0.00116838,0.000302803,0.338304,0.331424,0.17292,0.577778,0.346667,0.109113,0.165464,0.4264,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,22,752.154,0.0913646,0.164932,0.00110121,0.000292176,0.333643,0.3407,0.22297,0.58,0.386667,0.100109,0.134058,0.377438,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,23,787.323,0.0885862,0.178306,0.000974685,0.000274836,0.3162,0.25136,0.13733,0.4,0.32,0.0923825,0.179878,0.33766,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,24,819.844,0.0834697,0.162358,0.00104363,0.000288341,0.304806,0.294567,0.168584,0.530303,0.466667,0.0897452,0.1528,0.338912,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,25,852.44,0.0873479,0.168816,0.000975838,0.000287872,0.319451,0.428828,0.263544,0.673077,0.466667,0.0877576,0.144492,0.340122,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,26,887.804,0.0958129,0.15811,0.000936849,0.000286189,0.342282,0.589205,0.339809,0.610169,0.48,0.0913571,0.133236,0.357478,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,27,923.281,0.100116,0.150714,0.000871062,0.000278845,0.35799,0.641699,0.373052,0.54878,0.6,0.108846,0.12511,0.398493,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,28,957.898,0.101379,0.135459,0.000836154,0.000269165,0.357114,0.567957,0.238031,0.588235,0.666667,0.117322,0.133575,0.482764,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,29,990.463,0.0981095,0.132079,0.000826273,0.000264594,0.363284,0.859204,0.479387,0.84058,0.773333,0.103663,0.109231,0.375177,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,30,1025.14,0.106025,0.109176,0.000740054,0.000250152,0.377871,0.772027,0.338319,0.820896,0.733333,0.140827,0.137672,0.469703,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,31,1058.68,0.1149,0.108161,0.000755481,0.000271018,0.393566,0.845031,0.472037,0.876923,0.76,0.0941142,0.0838688,0.382559,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,32,1090.91,0.101464,0.0895535,0.000957373,0.000307409,0.402065,0.834543,0.428683,0.816901,0.773333,0.104242,0.0949173,0.403809,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,33,1123.5,0.101923,0.0791104,0.000755873,0.000270816,0.403589,0.930296,0.512592,0.8375,0.893333,0.123533,0.0432704,0.468045,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,34,1157.34,0.1082,0.0743894,0.000907856,0.000292712,0.416176,0.827334,0.395599,0.859375,0.733333,0.125211,0.0818361,0.512305,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,35,1190.38,0.102278,0.0746382,0.00121906,0.000360677,0.39648,0.889617,0.437473,0.932203,0.733333,0.117512,0.0855186,0.461072,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,36,1222.95,0.104429,0.0610478,0.00102172,0.000323697,0.425427,0.878676,0.483223,0.895522,0.8,0.105724,0.0569282,0.431224,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,37,1256.27,0.103643,0.0604334,0.00060284,0.000245582,0.40474,0.889678,0.45612,0.90625,0.773333,0.102646,0.0697591,0.426285,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,38,1289.12,0.100733,0.0621572,0.000574751,0.000235173,0.410252,0.9108,0.47729,0.885714,0.826667,0.101385,0.0747615,0.44526,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,39,1322.01,0.0946452,0.0487829,0.000555273,0.000229689,0.38906,0.907178,0.580643,0.835443,0.88,0.0926946,0.0435758,0.379467,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,40,1357.01,0.104997,0.0468207,0.000533932,0.000222692,0.432428,0.886808,0.495245,0.871429,0.813333,0.106582,0.036057,0.456626,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,41,1389.33,0.1023,0.0475619,0.00048567,0.000212154,0.415047,0.913723,0.575162,0.953125,0.813333,0.0936719,0.045957,0.384179,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,42,1422.79,0.0952913,0.0446743,0.000467419,0.000211204,0.394026,0.92387,0.50184,0.858974,0.893333,0.121892,0.0392658,0.468177,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,43,1455.09,0.102957,0.0394256,0.000447694,0.000212606,0.429197,0.915549,0.57505,0.910448,0.813333,0.0968437,0.0278734,0.408674,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,44,1487.59,0.0985585,0.0434861,0.000469368,0.000213196,0.41089,0.940546,0.5927,0.858974,0.893333,0.0930884,0.0339831,0.381655,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,45,1522.06,0.098135,0.0444206,0.00046818,0.000216273,0.396278,0.925113,0.525049,0.926471,0.84,0.116094,0.0328232,0.437823,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,46,1554.96,0.113868,0.042973,0.00047327,0.000209509,0.44538,0.879355,0.394785,0.898551,0.826667,0.110491,0.0462864,0.482861,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,47,1587.86,0.0977336,0.0423642,0.00045026,0.000206875,0.400473,0.93232,0.489386,0.868421,0.88,0.114457,0.0303296,0.474865,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,48,1622.35,0.0979089,0.0374154,0.000399264,0.000193152,0.407941,0.937656,0.494368,0.871795,0.906667,0.102815,0.0224545,0.482154,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,49,1656.16,0.103554,0.0346024,0.00037434,0.000188284,0.43438,0.923608,0.580243,0.883117,0.906667,0.10029,0.0424844,0.394721,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,50,1690.11,0.102585,0.036173,0.000371567,0.000185116,0.411666,0.940182,0.528226,0.893333,0.893333,0.106896,0.0267529,0.450603,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,51,1724.79,0.0974009,0.0348534,0.000350203,0.000176372,0.404364,0.948651,0.515426,0.917808,0.893333,0.108548,0.0358016,0.452371,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,52,1757.99,0.101805,0.0338787,0.000371115,0.00018344,0.418917,0.933251,0.473796,0.851852,0.92,0.101622,0.041256,0.460943,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,53,1791.67,0.0981663,0.0288452,0.000348763,0.000176955,0.406089,0.957924,0.576394,0.942857,0.88,0.112667,0.0281697,0.432737,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,54,1824.46,0.103328,0.0305084,0.000335779,0.000174369,0.415808,0.929245,0.505726,0.954545,0.84,0.106656,0.0377796,0.451161,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,55,1857.59,0.0972445,0.0330796,0.000336549,0.00017348,0.412017,0.941262,0.60145,0.931507,0.906667,0.0939944,0.0314604,0.38643,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,56,1890.68,0.0906849,0.0250833,0.000309967,0.000167891,0.400575,0.934895,0.538922,0.931507,0.906667,0.102719,0.0357523,0.428712,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,57,1923.21,0.101292,0.0312788,0.000359892,0.000182227,0.412636,0.874194,0.412939,0.885714,0.826667,0.113532,0.058287,0.540911,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,58,1956.55,0.0942394,0.0399975,0.000359269,0.000184028,0.390951,0.935662,0.573083,0.970588,0.88,0.106845,0.047314,0.422144,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,59,1988.88,0.0991426,0.0295046,0.00030761,0.000166661,0.394098,0.93845,0.55747,0.901408,0.853333,0.0967562,0.0286092,0.402347,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,60,2021.71,0.0938177,0.0244394,0.000331077,0.000176631,0.408762,0.949121,0.481436,0.886076,0.933333,0.098879,0.0289167,0.454039,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,61,2053.49,0.102894,0.0274358,0.000368301,0.000188556,0.420578,0.938809,0.547359,0.918919,0.906667,0.0876198,0.0396724,0.389158,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,62,2086.23,0.0936975,0.0210124,0.000351083,0.00017985,0.40803,0.836289,0.400458,0.915493,0.866667,0.0994045,0.0304682,0.504148,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,63,2118.79,0.0962574,0.0322543,0.000367981,0.00018657,0.408867,0.947581,0.520915,0.905405,0.893333,0.0928154,0.0409741,0.428124,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,64,2151.23,0.0966587,0.0313927,0.000343393,0.00017754,0.419236,0.972131,0.546019,0.932432,0.92,0.0987196,0.0366668,0.42706,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,65,2184.41,0.092297,0.0242765,0.000251013,0.000149342,0.385279,0.899383,0.538483,0.887324,0.84,0.103507,0.0229083,0.458275,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,66,2217.88,0.0955182,0.0302786,0.000259911,0.000148547,0.401861,0.947595,0.48975,0.944444,0.906667,0.114673,0.0228397,0.49924,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,67,2251.35,0.101064,0.0235931,0.000240408,0.00014473,0.412177,0.95435,0.536647,0.958333,0.92,0.0960691,0.0363585,0.442978,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,68,2284.39,0.0967038,0.0225831,0.000264445,0.000162738,0.410537,0.92682,0.551832,0.927536,0.853333,0.102739,0.018137,0.419961,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,69,2317.45,0.0946213,0.0200506,0.00028529,0.000170889,0.399334,0.959619,0.633498,0.984375,0.84,0.0861592,0.0210833,0.357595,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,70,2352.14,0.0945147,0.0220622,0.000267008,0.000165443,0.406454,0.942716,0.510629,0.883117,0.906667,0.114833,0.0230018,0.477766,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,71,2384.63,0.0992626,0.026704,0.000245554,0.00015843,0.425418,0.898579,0.458773,0.969697,0.853333,0.116607,0.0285505,0.49074,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,72,2417.94,0.0897466,0.0163661,0.000265079,0.000162221,0.375019,0.928435,0.505784,0.890411,0.866667,0.114676,0.0218808,0.474455,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,73,2451.96,0.0971455,0.0202198,0.000210048,0.000140484,0.43002,0.889428,0.486631,0.866667,0.866667,0.10162,0.0270043,0.443763,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,74,2483.82,0.0866211,0.0192957,0.000239723,0.000150619,0.371073,0.918152,0.558442,0.866667,0.866667,0.105835,0.0129114,0.444836,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,75,2517.51,0.0899056,0.0265807,0.000257493,0.000155139,0.393152,0.927657,0.523429,0.918919,0.906667,0.108807,0.018499,0.46097,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,76,2549.93,0.0985533,0.0225901,0.000270622,0.000156288,0.418121,0.927244,0.613238,0.968254,0.813333,0.0960946,0.0198293,0.398754,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,77,2582.94,0.0916561,0.0247216,0.000272209,0.000157001,0.402274,0.908263,0.530704,0.9,0.84,0.0990426,0.0238678,0.413848,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,78,2615.34,0.0962563,0.0225729,0.000276345,0.000160335,0.407303,0.919477,0.567601,0.954545,0.84,0.0929763,0.037142,0.38885,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,79,2648.41,0.0902656,0.0181127,0.000264118,0.000162072,0.381582,0.950188,0.520604,0.957143,0.893333,0.121928,0.0138974,0.476035,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,80,2680.73,0.0964499,0.018354,0.000280089,0.000164994,0.409006,0.925867,0.437869,0.896104,0.92,0.112787,0.0185343,0.508105,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,81,2714.53,0.0929154,0.0172472,0.000249075,0.000154447,0.395878,0.908355,0.466332,0.853333,0.853333,0.11442,0.0280649,0.472576,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,82,2747.24,0.0933584,0.0235381,0.000236771,0.000149811,0.391296,0.96321,0.577643,0.945205,0.92,0.0880514,0.0190254,0.378977,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,83,2779.66,0.0979062,0.0239222,0.000270644,0.000162802,0.399756,0.931938,0.446591,0.928571,0.866667,0.107951,0.0190264,0.500668,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,84,2813.15,0.101476,0.0245518,0.000316402,0.000179239,0.413809,0.950256,0.555762,0.896104,0.92,0.107703,0.0178501,0.443799,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,85,2847.84,0.111565,0.0230172,0.000321352,0.000192372,0.406831,0.950109,0.557674,0.853659,0.933333,0.100857,0.00895424,0.433778,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,86,2882.03,0.0991769,0.0176159,0.000375916,0.000200623,0.393469,0.937356,0.582882,0.881579,0.893333,0.097192,0.0140087,0.404619,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,87,2915.36,0.0926029,0.0181274,0.000288071,0.000172047,0.402624,0.937219,0.547834,0.942029,0.866667,0.10097,0.0288332,0.426626,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,88,2948.86,0.0877345,0.0157958,0.000283717,0.000165738,0.378813,0.973324,0.551598,0.923077,0.96,0.0955769,0.0154294,0.418082,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,89,2982.24,0.0853412,0.0173164,0.00023632,0.000163047,0.373013,0.94852,0.594683,0.955224,0.853333,0.0874011,0.0354964,0.371796,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,1,34.0062,0.230714,0.56779,0.000551074,0.000280794,0.603096,0.00487651,0.00186583,0.0103286,0.146667,0.136968,0.302091,0.538859,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,2,67.4845,0.111166,0.275965,0.000896863,0.000359293,0.41243,0.0542537,0.0237622,0.0429864,0.253333,0.125821,0.26387,0.404882,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,3,101.454,0.100536,0.249245,0.00124461,0.000452811,0.383184,0.0551184,0.0192969,0.144737,0.146667,0.191643,0.234725,0.534665,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,4,134.161,0.108559,0.242259,0.00154289,0.00053983,0.38437,0.132774,0.0699349,0.178862,0.293333,0.132401,0.194019,0.511343,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,5,168.537,0.122217,0.2275,0.00175143,0.000594876,0.421994,0.0675343,0.0312132,0.108696,0.133333,0.114888,0.221261,0.431903,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,6,202.347,0.0951601,0.214609,0.00176849,0.000588476,0.344247,0.0732484,0.0375402,0.0851064,0.16,0.107373,0.228087,0.35639,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,7,233.969,0.0885858,0.220812,0.00151149,0.000512515,0.347274,0.0901477,0.055093,0.145038,0.253333,0.107139,0.220581,0.353063,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,8,266.633,0.0847015,0.223379,0.00147357,0.000512261,0.330019,0.0851164,0.0335535,0.0942029,0.173333,0.0849498,0.241964,0.347303,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,9,298.956,0.0778684,0.234249,0.00132056,0.000466179,0.290765,0.134021,0.0611983,0.2,0.253333,0.138209,0.231614,0.447917,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,10,331.505,0.0779773,0.234039,0.00125229,0.000439193,0.299722,0.097822,0.0357707,0.241379,0.186667,0.0878213,0.2367,0.359518,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,11,364.525,0.0850331,0.234252,0.00125353,0.000434943,0.298124,0.175718,0.0912311,0.444444,0.16,0.0784899,0.225069,0.289591,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,12,398.484,0.0871596,0.194455,0.00142588,0.000468643,0.333485,0.167315,0.0879163,0.215686,0.293333,0.0920287,0.174832,0.347099,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,13,431.828,0.079663,0.2144,0.00113116,0.000399881,0.294104,0.138854,0.0813684,0.22973,0.226667,0.120359,0.204417,0.409509,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,14,464.075,0.082781,0.217692,0.00121143,0.000418209,0.286494,0.205434,0.114621,0.231707,0.253333,0.0833818,0.194702,0.348506,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,15,499.076,0.0733376,0.201856,0.00123559,0.000428465,0.282995,0.206799,0.106669,0.416667,0.2,0.0789057,0.19192,0.311721,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,16,533.474,0.0780998,0.205566,0.000978594,0.000358652,0.290608,0.146121,0.0627968,0.221154,0.306667,0.0838646,0.211751,0.367406,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,17,567.738,0.0830621,0.181384,0.000929138,0.00034038,0.312283,0.330863,0.150631,0.351351,0.346667,0.0817356,0.167845,0.326613,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,18,603.105,0.0803826,0.17747,0.000880997,0.000326969,0.297591,0.277543,0.172617,0.378378,0.373333,0.0814111,0.150729,0.31267,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,19,639.05,0.0969798,0.151403,0.000865986,0.000321386,0.333377,0.339666,0.204318,0.411765,0.373333,0.0927681,0.108559,0.368449,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,20,673.295,0.0936967,0.134078,0.000964389,0.000351167,0.348444,0.418431,0.263052,0.423913,0.52,0.0910813,0.104004,0.370262,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,21,708.622,0.100424,0.130194,0.000833411,0.000312129,0.365488,0.471144,0.281378,0.39604,0.533333,0.0904067,0.129798,0.34732,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,22,743.719,0.0917188,0.141181,0.000740663,0.000286605,0.3456,0.704839,0.37051,0.643678,0.746667,0.154709,0.108614,0.485777,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,23,778.455,0.106886,0.111012,0.0007221,0.000285433,0.411732,0.715793,0.346529,0.72973,0.72,0.11479,0.0986027,0.472022,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,24,811.611,0.0973774,0.0968769,0.000722708,0.00028665,0.382557,0.767276,0.454642,0.901961,0.613333,0.101001,0.0758395,0.419786,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,25,845.563,0.103813,0.0796361,0.000682432,0.000277859,0.415948,0.851359,0.413875,0.753086,0.813333,0.123649,0.0610143,0.493766,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,26,878.22,0.10575,0.0727605,0.000667217,0.000269102,0.421777,0.839847,0.472041,0.893939,0.786667,0.113004,0.0822721,0.435261,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,27,913.422,0.105127,0.0804003,0.00065797,0.000269638,0.4127,0.83297,0.377815,0.931034,0.72,0.114766,0.0749868,0.495509,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,28,946.713,0.100698,0.0767978,0.000645703,0.000264291,0.396305,0.879094,0.37335,0.893939,0.786667,0.116509,0.0460406,0.543294,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,29,979.883,0.106291,0.0780804,0.000610231,0.000257477,0.401563,0.874541,0.392087,0.95,0.76,0.0982722,0.0837649,0.440918,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,30,1012.22,0.0985404,0.0581418,0.000617294,0.000259282,0.395039,0.888541,0.471025,0.895522,0.8,0.110849,0.0596308,0.459772,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,31,1044.57,0.100263,0.0566407,0.000666331,0.000279239,0.401234,0.770267,0.420281,0.701299,0.72,0.0997156,0.0669563,0.421278,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,32,1077.29,0.0956963,0.0574273,0.000636953,0.00027219,0.390317,0.654646,0.309595,0.597826,0.733333,0.101689,0.0925388,0.478047,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,33,1109.02,0.0991638,0.0566943,0.000578778,0.000253439,0.405675,0.893281,0.429571,0.925373,0.826667,0.109549,0.0854973,0.474172,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,34,1141.29,0.0964696,0.0599611,0.000601483,0.00025815,0.396288,0.861194,0.442209,0.898305,0.706667,0.104922,0.0523034,0.481141,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,35,1174.04,0.10378,0.0547611,0.000643948,0.00027223,0.411529,0.872844,0.324978,0.935484,0.773333,0.145382,0.0760431,0.556414,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,36,1206.23,0.0992808,0.0521007,0.000560855,0.000248617,0.400261,0.939605,0.557853,0.929577,0.88,0.111138,0.0289495,0.449145,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,37,1240.69,0.0948674,0.0412683,0.000499483,0.000228735,0.39328,0.910008,0.504352,0.901408,0.853333,0.11328,0.0497726,0.482117,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,38,1274.84,0.109955,0.053211,0.000543175,0.000243873,0.421032,0.885476,0.502048,0.923077,0.8,0.100414,0.0535624,0.430562,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,39,1308.19,0.101335,0.0494525,0.00056479,0.000247645,0.408942,0.850595,0.510835,0.948276,0.733333,0.0921081,0.0604152,0.419006,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,40,1341.05,0.0978935,0.0453793,0.000514057,0.000234478,0.397281,0.94184,0.475357,0.916667,0.88,0.113863,0.0372087,0.520221,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,41,1374.33,0.0999254,0.0438401,0.000486353,0.000228303,0.40373,0.898337,0.528391,0.966667,0.773333,0.0934452,0.0864658,0.412437,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,42,1407.64,0.0965682,0.0460729,0.000450185,0.000213613,0.400947,0.923471,0.50598,0.898551,0.826667,0.100627,0.0380016,0.447009,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,43,1440.76,0.0986573,0.0337645,0.000458799,0.000217212,0.405798,0.929757,0.512735,0.9375,0.8,0.110192,0.0394256,0.465556,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,44,1473.74,0.0947523,0.0316425,0.000456445,0.000214301,0.402333,0.94461,0.587531,0.916667,0.88,0.092369,0.0353939,0.399821,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,45,1508.06,0.100482,0.0362859,0.000448029,0.000216689,0.417853,0.953458,0.501338,0.918919,0.906667,0.097775,0.035459,0.442713,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,46,1541.32,0.105688,0.0351114,0.000417352,0.000208063,0.436532,0.787761,0.365176,0.84507,0.8,0.110683,0.0719864,0.547669,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,47,1573.82,0.0930155,0.0306245,0.000433164,0.000212774,0.388096,0.927741,0.517507,0.887324,0.84,0.11948,0.0346486,0.444553,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,48,1606.99,0.0968591,0.0340864,0.000457997,0.000224435,0.406744,0.949438,0.623429,0.918919,0.906667,0.0856241,0.0322409,0.353527,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,49,1642.56,0.0986977,0.0380501,0.000383741,0.000198222,0.421033,0.943281,0.572706,0.90411,0.88,0.100165,0.0314305,0.416738,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,50,1674.71,0.0994142,0.0316957,0.000402306,0.000201563,0.410748,0.935908,0.557639,0.881579,0.893333,0.0969905,0.030328,0.415417,0.0001,1e-05
_2d2_1d6_nm20_a50_b50,51,1708.07,0.10078,0.0301745,0.00039332,0.000199002,0.413222,0.914626,0.436085,0.940299,0.84,0.116936,0.0510991,0.518439,0.0001,1e-05
